2020-03-10 02:10:00,134.966,134.966,134.886,134.928
2020-03-10 02:11:00,134.93,134.973,134.911,134.93
2020-03-10 02:12:00,134.927,134.935,134.871,134.879
2020-03-10 02:13:00,134.879,134.883,134.822,134.877
2020-03-10 02:14:00,134.877,134.995,134.862,134.995
2020-03-10 02:15:00,134.997,135.006,134.933,134.949
2020-03-10 02:16:00,134.955,134.989,134.954,134.987
2020-03-10 02:17:00,134.986,135.009,134.953,134.954
2020-03-10 02:18:00,134.953,135.031,134.953,135.027
2020-03-10 02:19:00,135.028,135.029,134.969,135.003
2020-03-10 02:20:00,135.001,135.014,134.971,134.984
2020-03-10 02:21:00,134.986,135.056,134.985,135.032
2020-03-10 02:22:00,135.031,135.069,135.031,135.058
2020-03-10 02:23:00,135.062,135.081,134.997,134.997
2020-03-10 02:24:00,134.996,135.02,134.981,134.991
2020-03-10 02:25:00,134.991,134.991,134.905,134.932
2020-03-10 02:26:00,134.935,134.935,134.86,134.861
2020-03-10 02:27:00,134.864,134.89,134.842,134.878
2020-03-10 02:28:00,134.877,134.882,134.84,134.851
2020-03-10 02:29:00,134.852,134.91,134.849,134.909
2020-03-10 02:30:00,134.909,134.915,134.812,134.815
2020-03-10 02:31:00,134.815,134.886,134.814,134.871
2020-03-10 02:32:00,134.876,134.938,134.87,134.93
2020-03-10 02:33:00,134.929,134.939,134.896,134.929
2020-03-10 02:34:00,134.928,134.97,134.913,134.951
2020-03-10 02:35:00,134.954,134.957,134.93,134.946
2020-03-10 02:36:00,134.948,134.964,134.906,134.95
2020-03-10 02:37:00,134.945,134.945,134.888,134.91
2020-03-10 02:38:00,134.909,134.924,134.887,134.922
2020-03-10 02:39:00,134.922,134.922,134.882,134.896
2020-03-10 02:40:00,134.899,134.903,134.877,134.894
2020-03-10 02:41:00,134.892,134.892,134.828,134.85
2020-03-10 02:42:00,134.851,134.871,134.851,134.863
2020-03-10 02:43:00,134.862,134.878,134.858,134.875
2020-03-10 02:44:00,134.875,134.904,134.867,134.884
2020-03-10 02:45:00,134.884,134.908,134.872,134.908
2020-03-10 02:46:00,134.903,134.904,134.853,134.894
2020-03-10 02:47:00,134.894,134.895,134.86,134.87
2020-03-10 02:48:00,134.875,134.883,134.863,134.868
2020-03-10 02:49:00,134.867,134.887,134.834,134.876
2020-03-10 02:50:00,134.876,134.897,134.875,134.894
2020-03-10 02:51:00,134.894,134.913,134.89,134.89
2020-03-10 02:52:00,134.895,134.905,134.865,134.878
2020-03-10 02:53:00,134.878,134.959,134.871,134.919
2020-03-10 02:54:00,134.921,134.929,134.891,134.901
2020-03-10 02:55:00,134.9,134.966,134.895,134.954
2020-03-10 02:56:00,134.953,134.953,134.909,134.92
2020-03-10 02:57:00,134.918,134.95,134.896,134.948
2020-03-10 02:58:00,134.948,134.953,134.928,134.928
2020-03-10 02:59:00,134.928,134.944,134.928,134.942
2020-03-10 03:00:00,134.942,134.945,134.895,134.912
2020-03-10 03:01:00,134.91,134.927,134.91,134.923
2020-03-10 03:02:00,134.924,134.93,134.882,134.891
2020-03-10 03:03:00,134.89,134.984,134.89,134.984
2020-03-10 03:04:00,134.99,135.001,134.969,134.977
2020-03-10 03:05:00,134.978,134.98,134.926,134.947
2020-03-10 03:06:00,134.947,134.98,134.936,134.975
2020-03-10 03:07:00,134.975,134.976,134.949,134.954
2020-03-10 03:08:00,134.951,135.018,134.95,134.991
2020-03-10 03:09:00,134.991,135.004,134.986,134.99
2020-03-10 03:10:00,134.99,134.991,134.947,134.953
2020-03-10 03:11:00,134.956,134.975,134.949,134.956
2020-03-10 03:12:00,134.957,134.99,134.952,134.977
2020-03-10 03:13:00,134.975,134.987,134.971,134.987
2020-03-10 03:14:00,134.989,134.989,134.948,134.954
2020-03-10 03:15:00,134.953,135.035,134.942,134.996
2020-03-10 03:16:00,135.002,135.054,134.995,135.053
2020-03-10 03:17:00,135.058,135.072,135.055,135.066
2020-03-10 03:18:00,135.064,135.084,135.062,135.084
2020-03-10 03:19:00,135.084,135.223,135.081,135.172
2020-03-10 03:20:00,135.172,135.18,135.126,135.151
2020-03-10 03:21:00,135.153,135.158,135.124,135.155
2020-03-10 03:22:00,135.157,135.182,135.151,135.168
2020-03-10 03:23:00,135.173,135.253,135.128,135.167
2020-03-10 03:24:00,135.163,135.183,135.141,135.18
2020-03-10 03:25:00,135.18,135.184,135.143,135.145
2020-03-10 03:26:00,135.145,135.164,135.145,135.145
2020-03-10 03:27:00,135.145,135.201,135.14,135.151
2020-03-10 03:28:00,135.15,135.154,135.122,135.125
2020-03-10 03:29:00,135.127,135.163,135.127,135.145
2020-03-10 03:30:00,135.141,135.151,135.126,135.146
2020-03-10 03:31:00,135.143,135.157,135.136,135.142
2020-03-10 03:32:00,135.135,135.142,135.084,135.086
2020-03-10 03:33:00,135.084,135.093,135.057,135.08
2020-03-10 03:34:00,135.081,135.133,135.08,135.131
2020-03-10 03:35:00,135.133,135.136,135.122,135.136
2020-03-10 03:36:00,135.136,135.136,135.109,135.124
2020-03-10 03:37:00,135.119,135.188,135.119,135.173
2020-03-10 03:38:00,135.171,135.182,135.134,135.173
2020-03-10 03:39:00,135.177,135.225,135.146,135.215
2020-03-10 03:40:00,135.213,135.236,135.196,135.226
2020-03-10 03:41:00,135.222,135.237,135.209,135.214
2020-03-10 03:42:00,135.213,135.229,135.202,135.203
2020-03-10 03:43:00,135.202,135.21,135.152,135.161
2020-03-10 03:44:00,135.163,135.207,135.158,135.176
2020-03-10 03:45:00,135.176,135.202,135.176,135.2
2020-03-10 03:46:00,135.2,135.252,135.199,135.23
2020-03-10 03:47:00,135.23,135.264,135.228,135.251
2020-03-10 03:48:00,135.26,135.414,135.26,135.414
2020-03-10 03:49:00,135.41,135.41,135.317,135.358
2020-03-10 03:50:00,135.359,135.432,135.343,135.432
2020-03-10 03:51:00,135.432,135.527,135.432,135.437
